Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1779064053,50,,Aggregated,15.000000,0.000000,1000,1600,2000,2200,2800,3200,3500,3800,4200,4200,4200,1308,0,1000,1288.2814268886048,120.7977089798078,4235.886459005997,10114.482415902141
1779064054,50,,Aggregated,16.100000,0.000000,1000,1600,2000,2200,2800,3200,3500,3800,4200,4200,4200,1324,0,1000,1277.0878564292657,120.7977089798078,4235.886459005997,10059.398036253777
1779064055,50,,Aggregated,18.000000,0.000000,970,1500,1900,2200,2800,3200,3500,3800,4200,4200,4200,1353,0,970,1260.7798697319793,120.7977089798078,4235.886459005997,10085.530672579453
1779064056,50,,Aggregated,18.300000,0.000000,960,1500,1900,2100,2800,3200,3500,3800,4200,4200,4200,1361,0,960,1254.8782890627053,120.7977089798078,4235.886459005997,10070.587068332108
1779064057,50,,Aggregated,18.600000,0.000000,970,1500,1900,2100,2800,3200,3500,3800,4200,4200,4200,1375,0,970,1252.0108893623744,120.7977089798078,4235.886459005997,10130.980363636363
1779064058,50,,Aggregated,17.800000,0.000000,970,1500,1900,2100,2800,3200,3500,3800,4200,4200,4200,1387,0,970,1251.254257630339,120.7977089798078,4235.886459005997,10168.81975486662
1779064059,50,,Aggregated,17.100000,0.000000,980,1500,1900,2100,2800,3200,3500,3800,4200,4200,4200,1401,0,980,1255.4054837617814,120.7977089798078,4235.886459005997,10178.247680228409
1779064060,50,,Aggregated,17.400000,0.000000,980,1500,1900,2100,2800,3200,3500,3800,4200,4200,4200,1431,0,980,1253.8570345018695,120.7977089798078,4235.886459005997,10166.79175401817
1779064061,50,,Aggregated,18.300000,0.000000,980,1500,1900,2100,2800,3200,3500,3800,4200,4200,4200,1445,0,980,1245.396092414669,120.7977089798078,4235.886459005997,10112.200692041522
1779064062,50,,Aggregated,18.400000,0.000000,960,1500,1900,2100,2800,3200,3500,3800,4200,4200,4200,1457,0,960,1237.2668757694728,120.7977089798078,4235.886459005997,10096.624571036376
1779064063,50,,Aggregated,17.700000,0.000000,970,1500,1900,2100,2800,3200,3500,3800,4200,4200,4200,1464,0,960,1236.5092913218366,120.7977089798078,4235.886459005997,10129.523224043716
1779064064,50,,Aggregated,17.700000,0.000000,970,1500,1900,2100,2800,3200,3500,3800,4200,4200,4200,1471,0,970,1240.5504454140957,120.7977089798078,4235.886459005997,10115.013596193066
1779064065,50,,Aggregated,15.500000,0.000000,990,1600,1900,2100,2800,3200,3500,3800,4200,4200,4200,1492,0,990,1258.3977075518142,120.7977089798078,4235.886459005997,10171.327747989277
1779064066,50,,Aggregated,14.700000,0.000000,1000,1600,1900,2100,2800,3200,3500,3800,4200,4200,4200,1517,0,1000,1266.2586801536977,120.7977089798078,4235.886459005997,10183.70138431114
1779064067,50,,Aggregated,13.800000,0.000000,1000,1600,1900,2100,2800,3200,3500,3800,4200,4200,4200,1524,0,1000,1264.1268832021406,120.7977089798078,4235.886459005997,10254.381233595801
1779064068,50,,Aggregated,15.200000,0.000000,980,1500,1900,2100,2800,3200,3500,3800,4200,4200,4200,1548,0,980,1252.4343188793414,120.7977089798078,4235.886459005997,10263.951550387597
1779064069,50,,Aggregated,14.800000,0.000000,980,1500,1900,2100,2800,3200,3500,3800,4200,4200,4200,1557,0,980,1250.0303814221068,120.7977089798078,4235.886459005997,10237.330764290302
1779064070,50,,Aggregated,16.800000,0.000000,990,1500,1900,2100,2800,3200,3500,3800,4200,4200,4200,1575,0,990,1253.9383314273853,120.7977089798078,4235.886459005997,10228.774603174603
1779064071,50,,Aggregated,16.000000,0.000000,990,1600,1900,2100,2800,3200,3500,3800,4200,4200,4200,1581,0,990,1256.196235344777,120.7977089798078,4235.886459005997,10273.84376976597
1779064072,50,,Aggregated,13.700000,0.000000,1000,1600,1900,2100,2800,3100,3500,3700,4200,4200,4200,1614,0,1000,1258.7141719585948,120.7977089798078,4235.886459005997,10188.610285006196
1779064073,50,,Aggregated,14.600000,0.000000,1000,1600,1900,2100,2800,3100,3500,3700,4200,4200,4200,1617,0,1000,1257.5532692994568,120.7977089798078,4235.886459005997,10194.118738404453
1779064074,50,,Aggregated,15.300000,0.000000,1000,1500,1900,2100,2700,3100,3500,3700,4200,4200,4200,1632,0,1000,1255.8562657249793,120.7977089798078,4235.886459005997,10157.3125
1779064075,50,,Aggregated,15.800000,0.000000,1000,1500,1900,2100,2700,3100,3500,3700,4200,4200,4200,1666,0,1000,1250.4115502655325,120.7977089798078,4235.886459005997,10145.749099639856
1779064076,50,,Aggregated,16.200000,0.000000,990,1500,1900,2100,2700,3100,3500,3700,4200,4200,4200,1689,0,990,1238.4674437230692,120.7977089798078,4235.886459005997,10103.909413854351
1779064077,50,,Aggregated,18.100000,0.000000,980,1500,1900,2100,2700,3100,3500,3700,4200,4200,4200,1705,0,980,1228.624412873958,120.7977089798078,4235.886459005997,10068.089149560117
